customer_id,customer_name,Transaction_Date,email_address,phone_number,amount,product
759,Jennifer,2023-02-14,jennifer@hotmail.com,23480911316999,382.78,truth
760,Jose,2022-01-31,jose@yahoo.com,23490960784570,474.81,be
761,Bobby,2023-09-07,bobby@gmail.com,23490432438133,229.22,field
762,Craig,2022-11-19,craig@gmail.com,23480822126883,225.51,goal
763,Amber,2023-09-16,amber@yahoo.com,23481314290644,268.19,heart
764,Connor,2022-07-29,connor@hotmail.com,23470648561917,43.12,memory
765,Tiffany,2022-09-18,tiffany@yahoo.com,23480646248490,265.83,create
766,Angela,2023-02-09,angela@gmail.com,23470360349419,232.0,charge
767,Ashlee,2022-05-06,ashlee@hotmail.com,23490150226550,47.91,up
768,Brooke,2023-05-21,brooke@hotmail.com,23490560519959,177.61,face
769,Morgan,2022-12-24,morgan@gmail.com,23470276784736,164.76,design
770,Mary,2023-01-14,mary@yahoo.com,23481945313296,29.4,respond
771,Troy,2023-08-18,troy@hotmail.com,23470545710054,216.33,eight
772,Jeremy,2023-03-26,jeremy@gmail.com,23470391914906,410.58,seek
773,Melissa,2023-07-06,melissa@yahoo.com,23470256991865,136.67,data
774,Zachary,2022-03-15,zachary@hotmail.com,23481733172092,184.55,buy
775,Laura,2023-07-31,laura@gmail.com,23490321857919,296.41,teacher
776,Adrian,2022-01-23,adrian@gmail.com,23490116769549,291.28,student
777,Dennis,2023-09-22,dennis@gmail.com,23481438087080,446.21,computer
778,Mark,2022-02-28,mark@gmail.com,23490778162872,497.05,while
779,Michelle,2022-10-14,michelle@yahoo.com,23481170769107,435.54,agent
780,Edward,2023-03-30,edward@gmail.com,23480927290106,192.96,grow
781,Pamela,2022-04-05,pamela@yahoo.com,23470791031270,252.06,analysis
782,Matthew,2023-02-24,matthew@gmail.com,23480261188339,22.22,anyone
783,Mark,2023-06-01,mark@gmail.com,23480953515253,298.13,control
784,Tina,2022-02-08,tina@hotmail.com,23470192957282,463.45,Democrat
785,Alex,2023-05-14,alex@yahoo.com,23481024553496,150.95,describe
786,Teresa,2022-09-05,teresa@hotmail.com,23480742430747,13.98,more
787,Shawn,2022-10-15,shawn@hotmail.com,23481983636124,424.96,current
788,Samantha,2022-08-08,samantha@gmail.com,23481976663811,452.59,interesting
789,Melissa,2022-09-06,melissa@yahoo.com,23470665676301,148.08,particular
790,Mary,2023-02-11,mary@gmail.com,23490457199209,356.02,pass
791,Misty,2022-11-03,misty@gmail.com,23480434166410,120.97,after
792,Grace,2023-03-07,grace@gmail.com,23480894233341,51.13,rich
793,Adrian,2022-06-22,adrian@yahoo.com,23480072566572,312.24,body
794,Amber,2023-04-18,amber@gmail.com,23481631481947,342.5,of
795,James,2023-07-03,james@gmail.com,23470316015542,418.67,us
796,Brittany,2023-04-28,brittany@gmail.com,23481140326965,325.09,may
797,Roberto,2023-01-03,roberto@hotmail.com,23480679012764,116.97,cut
798,Natalie,2022-11-18,natalie@yahoo.com,23481117042262,124.76,four
799,Amy,2022-03-29,amy@yahoo.com,23481327599106,22.91,because
800,Stacy,2022-11-14,stacy@yahoo.com,23490588813515,25.92,describe
801,Douglas,2022-07-13,douglas@hotmail.com,23470191819406,23.59,hospital
802,Jerry,2023-09-14,jerry@hotmail.com,23470615372013,278.37,everything
803,Deanna,2023-03-10,deanna@yahoo.com,23470326714461,317.96,group
804,Cory,2023-03-12,cory@hotmail.com,23470591124379,342.99,quality
805,David,2022-06-09,david@yahoo.com,23481933464883,135.14,population
806,Cassidy,2023-01-07,cassidy@hotmail.com,23481730517627,25.46,often
807,Kelly,2022-12-09,kelly@hotmail.com,23481398360373,259.95,nature
808,Veronica,2023-02-25,veronica@hotmail.com,23470587107313,262.58,lot
809,Nathan,2022-04-09,nathan@yahoo.com,23480988050429,431.11,whole
810,Lindsay,2023-02-01,lindsay@yahoo.com,23470879994117,185.47,win
811,Abigail,2023-08-05,abigail@gmail.com,23480186893956,423.3,building
812,Zachary,2022-09-23,zachary@yahoo.com,23470716843322,328.19,agency
813,Rebecca,2023-05-08,rebecca@yahoo.com,23490744075593,185.67,produce
814,Carlos,2023-05-09,carlos@gmail.com,23481156231695,137.25,paper
815,Gina,2022-09-27,gina@gmail.com,23470092107038,399.79,smile
816,Scott,2023-07-05,scott@yahoo.com,23490568559314,161.72,democratic
817,Nicholas,2023-05-27,nicholas@gmail.com,23480354722189,490.63,manager
818,Henry,2023-08-09,henry@gmail.com,23481666079461,97.15,unit
819,Patricia,2023-03-09,patricia@yahoo.com,23470928459686,137.62,call
820,Melissa,2023-09-02,melissa@yahoo.com,23480604976321,377.25,leave
821,Linda,2023-08-06,linda@yahoo.com,23481498734433,256.85,because
822,Sara,2023-05-20,sara@gmail.com,23480944978486,474.6,effort
823,Brent,2022-10-03,brent@gmail.com,23480251134697,28.58,hotel
824,Tammy,2022-11-15,tammy@gmail.com,23490174357670,134.71,who
825,Jennifer,2022-04-07,jennifer@yahoo.com,23490949393913,174.82,central
826,Jennifer,2023-09-19,jennifer@gmail.com,23481766582721,322.1,card
827,Kenneth,2023-06-24,kenneth@hotmail.com,23490355416818,420.29,truth
828,Amy,2022-11-12,amy@gmail.com,23490223213440,284.81,thus
829,Samuel,2023-09-04,samuel@yahoo.com,23490995116182,493.54,travel
830,Margaret,2022-01-17,margaret@hotmail.com,23470932664966,248.55,give
831,Calvin,2022-04-17,calvin@yahoo.com,23480177479583,399.31,citizen
832,William,2022-05-13,william@yahoo.com,23480612307785,181.4,free
833,Teresa,2023-05-05,teresa@hotmail.com,23470543089512,227.14,foreign
834,Kyle,2022-04-16,kyle@hotmail.com,23470712721647,34.15,see
835,Jessica,2023-02-27,jessica@yahoo.com,23470084949092,499.43,career
836,Thomas,2022-07-16,thomas@hotmail.com,23481477974071,74.63,evening
837,Cheyenne,2022-04-01,cheyenne@gmail.com,23481603631834,488.97,exactly
838,Wyatt,2023-02-05,wyatt@hotmail.com,23481962119693,401.05,after
839,Cassandra,2023-03-16,cassandra@gmail.com,23480797596003,258.69,various
840,Amy,2023-02-19,amy@gmail.com,23481553034212,183.88,arm
841,Rita,2023-09-24,rita@gmail.com,23480914469752,192.95,ever
842,Donald,2023-04-23,donald@hotmail.com,23481382294224,480.52,follow
843,Marcus,2023-04-23,marcus@gmail.com,23481326448302,75.34,develop
844,Valerie,2022-06-03,valerie@hotmail.com,23470097161805,213.68,want
845,Jacqueline,2022-07-07,jacqueline@gmail.com,23480872286748,355.8,next
846,Sarah,2022-02-17,sarah@hotmail.com,23490695355867,112.22,upon
847,Stephanie,2023-09-15,stephanie@hotmail.com,23490966326333,161.11,surface
848,Linda,2022-01-11,linda@gmail.com,23470871504933,425.0,true
849,Rachel,2022-03-11,rachel@hotmail.com,23490801024616,123.76,feel
850,Misty,2023-09-27,misty@gmail.com,23481849924308,193.22,American
851,Donna,2022-01-25,donna@gmail.com,23480951857664,143.37,election
852,Eric,2022-10-23,eric@gmail.com,23480726448492,198.8,fact
853,Randy,2023-07-27,randy@gmail.com,23480574317829,494.11,left
854,Andrea,2022-04-23,andrea@gmail.com,23490507731293,458.71,help
855,Stephanie,2022-11-21,stephanie@hotmail.com,23481706239816,38.55,already
856,Brenda,2023-03-27,brenda@gmail.com,23481874488719,17.75,quality
857,Deanna,2022-06-03,deanna@hotmail.com,23490028979185,166.49,family
858,Brittany,2023-01-25,brittany@hotmail.com,23490549578360,173.8,realize
859,Logan,2023-05-29,logan@yahoo.com,23480327874858,95.62,attention
860,Anthony,2022-01-29,anthony@gmail.com,23490517268131,481.88,study
861,Christy,2022-05-14,christy@gmail.com,23490638815109,389.58,southern
862,David,2022-04-30,david@gmail.com,23481224239909,97.94,hot
863,Aaron,2022-09-11,aaron@yahoo.com,23481958426712,136.45,lose
864,Jeffrey,2023-08-13,jeffrey@gmail.com,23490743076043,258.05,I
865,Andrea,2022-03-11,andrea@hotmail.com,23481532415299,50.76,kind
866,Randall,2022-02-27,randall@hotmail.com,23480936385119,402.68,too
867,Scott,2023-07-19,scott@yahoo.com,23490969637011,24.56,certain
868,Michelle,2023-04-11,michelle@hotmail.com,23490141123380,327.32,business
869,Christina,2023-01-15,christina@gmail.com,23481373923332,497.21,year
870,Denise,2022-03-02,denise@gmail.com,23481718475222,496.18,enjoy
871,Brady,2022-07-21,brady@hotmail.com,23490843220072,251.66,treatment
872,Tiffany,2023-05-23,tiffany@hotmail.com,23481155631432,281.33,three
873,Barbara,2023-01-18,barbara@gmail.com,23470974065043,108.63,from
874,Bryan,2023-06-10,bryan@gmail.com,23481267119649,279.6,quickly
875,Allen,2023-05-09,allen@hotmail.com,23470679237019,165.23,example
876,Mary,2022-05-11,mary@gmail.com,23470172620838,98.7,father
877,Richard,2023-04-29,richard@yahoo.com,23481254563428,414.53,create
878,Angela,2023-04-17,angela@yahoo.com,23480323854096,403.05,seek
879,Jacob,2022-08-12,jacob@yahoo.com,23470293801898,358.48,police
880,Tommy,2022-02-14,tommy@yahoo.com,23490007663695,79.71,mind
881,Andrew,2023-08-15,andrew@yahoo.com,23490515215983,474.57,us
882,Jessica,2022-10-22,jessica@gmail.com,23480326231733,201.42,threat
883,Rebecca,2022-01-06,rebecca@yahoo.com,23480901729970,447.71,strategy
884,Ashley,2022-07-20,ashley@yahoo.com,23490835968119,264.3,herself
885,Terri,2022-11-27,terri@hotmail.com,23490883017678,417.48,treat
886,Lauren,2023-04-21,lauren@yahoo.com,23481202240596,393.35,adult
887,Roger,2022-05-07,roger@gmail.com,23481619587958,349.25,suffer
888,James,2022-05-06,james@gmail.com,23480723053789,255.66,woman
889,Shelley,2023-06-26,shelley@hotmail.com,23481134328041,245.27,guess
890,Brooke,2023-04-08,brooke@hotmail.com,23490893084414,357.53,far
891,Todd,2022-01-06,todd@hotmail.com,23470123325863,487.29,positive
892,Kimberly,2023-08-27,kimberly@yahoo.com,23490534452016,231.53,nice
893,Tristan,2022-07-02,tristan@yahoo.com,23480252593633,254.83,thousand
894,Angela,2022-02-03,angela@yahoo.com,23480580514090,152.77,prove
895,Kathryn,2023-08-10,kathryn@yahoo.com,23481056861161,413.14,add
896,Jamie,2022-04-24,jamie@hotmail.com,23470309419244,366.38,system
897,Kimberly,2022-01-29,kimberly@gmail.com,23470313670064,114.83,job
898,Phillip,2022-02-19,phillip@hotmail.com,23480984176538,197.22,you
899,Patricia,2022-01-27,patricia@yahoo.com,23480688990003,150.39,fight
900,Jesse,2022-06-15,jesse@gmail.com,23490136934857,420.29,surface
901,Gregory,2023-03-27,gregory@hotmail.com,23490001949468,331.09,trip
902,Brittany,2022-12-12,brittany@yahoo.com,23470494045255,236.17,commercial
903,Edward,2022-12-13,edward@hotmail.com,23470275423997,94.87,whom
904,Rachel,2022-11-21,rachel@gmail.com,23480723837796,74.76,beyond
905,Bryan,2022-11-12,bryan@gmail.com,23480854885265,131.87,improve
906,Kathleen,2022-03-08,kathleen@yahoo.com,23480150561921,215.35,figure
907,Brittany,2022-11-28,brittany@gmail.com,23470626165962,165.24,consumer
908,John,2022-10-25,john@hotmail.com,23470313507666,442.17,something
909,Joseph,2023-01-14,joseph@yahoo.com,23481754298321,197.57,discuss
910,Cindy,2023-01-03,cindy@gmail.com,23481462202311,458.05,stage
911,Matthew,2022-09-26,matthew@yahoo.com,23481817936662,301.09,involve
912,Juan,2023-04-22,juan@yahoo.com,23480237660426,362.13,identify
913,David,2023-01-09,david@gmail.com,23480884786942,154.29,until
914,Chris,2022-11-09,chris@yahoo.com,23480480984307,389.1,benefit
915,Arthur,2022-03-12,arthur@hotmail.com,23490089233654,27.84,star
916,Ronnie,2023-04-21,ronnie@hotmail.com,23490139526514,326.84,above
917,Cynthia,2023-06-27,cynthia@yahoo.com,23480850984771,435.5,major
918,Joshua,2022-12-16,joshua@yahoo.com,23480026210366,469.45,throughout
919,Linda,2023-09-28,linda@hotmail.com,23480598898627,39.69,item
920,Jo,2023-04-26,jo@gmail.com,23470942670771,318.21,reduce
921,Edward,2023-02-09,edward@hotmail.com,23490255752662,37.09,check
922,Ashley,2022-11-12,ashley@yahoo.com,23480987872126,486.18,three
923,Jamie,2023-09-21,jamie@yahoo.com,23481050188585,32.04,past
924,David,2023-09-08,david@hotmail.com,23470459611259,180.02,financial
925,Margaret,2022-03-31,margaret@yahoo.com,23480814286263,151.16,everyone
926,Dave,2022-04-05,dave@hotmail.com,23490980661325,50.55,shoulder
927,Amy,2022-04-20,amy@gmail.com,23470587474700,52.24,dinner
928,Helen,2022-07-26,helen@hotmail.com,23490691533646,179.78,fill
929,Bryce,2022-09-19,bryce@gmail.com,23470725345654,467.44,natural
930,Aaron,2022-07-23,aaron@yahoo.com,23470956100433,313.09,chair
931,Tonya,2022-04-24,tonya@gmail.com,23480785695557,234.95,almost
932,Emily,2023-07-18,emily@yahoo.com,23480600853882,470.54,sort
933,Monique,2022-11-02,monique@gmail.com,23470422329369,478.18,lead
934,Tiffany,2023-07-21,tiffany@hotmail.com,23480147643220,192.8,film
935,Samantha,2022-08-29,samantha@hotmail.com,23490105100323,207.14,game
936,David,2022-07-29,david@hotmail.com,23481608327025,174.23,forward
937,Jodi,2022-12-06,jodi@yahoo.com,23470558089833,198.34,message
938,Susan,2022-04-11,susan@yahoo.com,23480096473066,227.36,responsibility
939,Ryan,2022-10-28,ryan@gmail.com,23470607321115,44.32,citizen
940,Daniel,2022-02-02,daniel@gmail.com,23481427333595,358.82,near
941,Rebecca,2022-07-16,rebecca@hotmail.com,23470111634824,241.81,skin
942,Ana,2022-06-13,ana@hotmail.com,23470976025894,427.35,land
943,Linda,2023-08-22,linda@gmail.com,23481042994235,469.11,adult
944,Teresa,2022-01-31,teresa@gmail.com,23470800180329,474.77,somebody
945,Eric,2022-10-05,eric@hotmail.com,23481019518288,357.18,degree
946,Chelsea,2023-06-15,chelsea@gmail.com,23480047700685,367.65,consider
947,Duane,2023-08-13,duane@hotmail.com,23481138372811,441.41,attorney
948,Jeremy,2022-12-06,jeremy@gmail.com,23480923443795,148.6,amount
949,Nathan,2023-09-27,nathan@gmail.com,23470087300619,313.34,check
950,Michelle,2023-01-19,michelle@hotmail.com,23490975530035,385.94,bar
951,Eric,2023-06-03,eric@gmail.com,23470552292953,447.37,plan
952,Michael,2023-08-27,michael@yahoo.com,23470555000698,197.77,side
953,Jack,2023-05-25,jack@hotmail.com,23481334319077,400.44,perhaps
954,Regina,2022-11-04,regina@yahoo.com,23470665180441,308.78,movement
955,Jennifer,2022-11-25,jennifer@hotmail.com,23470588848693,42.89,there
956,Kyle,2023-07-25,kyle@gmail.com,23490722545949,103.43,cut
957,Paula,2023-04-06,paula@yahoo.com,23481310191127,353.67,personal
958,Kimberly,2022-07-23,kimberly@hotmail.com,23480926219449,490.84,might
959,Bryan,2023-01-11,bryan@hotmail.com,23481191614283,210.59,away
960,Amy,2022-06-12,amy@hotmail.com,23480793993819,203.99,get
961,George,2022-11-22,george@gmail.com,23490816022106,443.61,my
962,Martin,2023-07-18,martin@yahoo.com,23490923196979,382.2,American
963,Amy,2022-10-19,amy@gmail.com,23490502104985,70.72,walk
964,Gary,2023-08-15,gary@hotmail.com,23481177730834,177.53,different
965,Amy,2022-06-24,amy@yahoo.com,23470132889691,210.25,issue
966,Courtney,2022-01-22,courtney@gmail.com,23480281879574,412.19,lay
967,Steven,2023-08-28,steven@gmail.com,23481965494878,128.75,old
968,Elizabeth,2022-12-05,elizabeth@hotmail.com,23490695313720,387.96,girl
969,Jessica,2022-07-06,jessica@yahoo.com,23481610667299,220.71,wonder
970,Kurt,2023-05-05,kurt@gmail.com,23481211084830,153.32,heart
971,Kevin,2023-04-06,kevin@hotmail.com,23490042469404,123.23,sport
972,Angela,2022-12-25,angela@gmail.com,23470068714507,157.49,himself
973,Catherine,2023-03-10,catherine@hotmail.com,23480213732489,209.66,however
974,Donald,2022-05-16,donald@yahoo.com,23470076840943,188.84,rock
975,Stephanie,2023-03-26,stephanie@hotmail.com,23481862975598,277.71,medical
976,Amber,2023-05-01,amber@yahoo.com,23490955299190,378.63,part
977,Barbara,2022-11-02,barbara@gmail.com,23470938664639,168.44,teach
978,Debra,2022-12-30,debra@gmail.com,23470410786954,19.88,series
979,Charles,2022-04-04,charles@hotmail.com,23470509751880,142.15,listen
980,Lydia,2022-03-03,lydia@hotmail.com,23470088335780,16.66,garden
981,Michele,2023-09-28,michele@yahoo.com,23470668340327,184.08,only
982,Calvin,2023-06-03,calvin@gmail.com,23470513090731,174.32,month
983,Austin,2022-05-10,austin@gmail.com,23470485013767,315.93,tonight
984,Alicia,2023-06-08,alicia@yahoo.com,23480617915622,93.84,entire
985,Theresa,2022-09-25,theresa@yahoo.com,23481164630310,292.51,subject
986,Erika,2022-12-25,erika@hotmail.com,23481504229403,145.91,husband
987,Tammy,2022-08-08,tammy@hotmail.com,23490191668759,363.51,evening
988,Stephen,2022-08-05,stephen@hotmail.com,23480929490286,405.06,seat
989,Theresa,2023-02-16,theresa@gmail.com,23470262919758,371.8,thank
990,Tiffany,2023-03-01,tiffany@hotmail.com,23490200996654,384.68,then
991,Joseph,2023-06-09,joseph@hotmail.com,23470591563350,428.08,blood
992,Christina,2023-03-24,christina@yahoo.com,23490839352861,463.05,artist
993,Angela,2023-01-12,angela@gmail.com,23470769402961,289.4,question
994,Drew,2022-11-19,drew@hotmail.com,23481265790278,182.59,expect
995,Christina,2022-09-08,christina@gmail.com,23480940649581,381.43,father
996,Susan,2022-03-12,susan@hotmail.com,23480861678350,258.31,man
997,Randy,2022-11-03,randy@hotmail.com,23470889963030,152.7,blood
998,Rebecca,2023-02-10,rebecca@yahoo.com,23470566167473,12.92,story
999,Jamie,2023-09-18,jamie@yahoo.com,23470836156780,201.64,Mrs
1000,Andrew,2023-09-05,andrew@gmail.com,23480288989383,249.59,teach
